listing_id,high_revenue_efficiency,log_price,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,instant_bookable,host_years,latitude,longitude,amenities_count,has_wifi,has_kitchen,has_washer,has_air_conditioning,has_parking,has_workspace,name_len,description_len,neighborhood_overview_len,host_about_len,has_description,has_neighborhood_overview,has_host_about,host_response_time,neighbourhood_cleansed,property_type_grouped,room_type,avg_minimum_nights,median_minimum_nights,avg_maximum_nights,median_maximum_nights
14727330,1,5.0689042022202315,2,1.0,1.0,1.0,5,365,1.0,0.98,1.0,1.0,1.0,0,10.7013698630137,52.3529715,4.910986299999999,35,1,1,0,1,1,0,28,428,537,0,1,1,0,within a day,Oud-Oost,Entire loft,Entire home/apt,5.0,5.0,365.0,365.0
14728813,0,6.111467339502679,4,3.5,3.0,3.0,2,14,1.0,0.67,0.0,1.0,1.0,0,9.054794520547945,52.34932,4.86891,32,1,1,1,0,0,0,50,498,202,307,1,1,1,within a few hours,Zuid,Entire rental unit,Entire home/apt,2.0,2.0,14.0,14.0
14760457,1,5.049856007249537,2,1.5,1.0,1.0,3,14,1.0,1.0,1.0,1.0,1.0,1,9.846575342465753,52.36601,4.93361,56,1,0,1,0,1,0,50,496,979,441,1,1,1,within an hour,Oostelijk Havengebied - Indische Buurt,Private room in boat,Private room,3.0,3.0,1125.0,1125.0
14765588,0,4.955827057601261,4,1.0,4.0,4.0,5,11,0.0,0.0,0.0,1.0,1.0,0,9.238356164383562,52.34705,4.79025,30,1,1,1,0,1,0,22,509,319,0,1,1,0,a few days or more,De Aker - Nieuw Sloten,Entire home,Entire home/apt,5.0,5.0,11.0,11.0
14794121,1,5.5254529391317835,2,1.5,1.0,1.0,6,31,1.0,0.94,1.0,1.0,1.0,0,9.04109589041096,52.38345,4.87851,40,1,1,1,0,1,1,35,201,272,0,1,1,0,within a few hours,Westerpark,Entire rental unit,Entire home/apt,5.887671232876713,6.0,31.0,31.0
14796864,0,5.68697535633982,4,1.5,2.0,2.0,4,30,1.0,0.42,0.0,1.0,1.0,0,12.61917808219178,52.37231,4.90469,47,1,1,1,0,1,0,40,293,810,146,1,1,1,within a few hours,Centrum-Oost,Entire home,Entire home/apt,4.0,4.0,30.0,30.0
14816635,1,5.666426688112432,4,1.0,2.0,2.0,1,365,1.0,1.0,1.0,1.0,1.0,1,13.043835616438356,52.37981,4.87418,33,1,1,1,0,1,0,11,467,868,435,1,1,1,within an hour,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,999.0,999.0
14817368,1,4.976733742420574,2,1.0,1.0,1.0,1,365,1.0,1.0,1.0,1.0,1.0,1,13.043835616438356,52.3792,4.87433,32,1,1,1,0,1,0,12,271,868,435,1,1,1,within an hour,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,999.0,999.0
14821744,0,5.0369526024136295,2,1.0,1.0,0.0,3,20,0.3,0.2,0.0,1.0,1.0,0,12.161643835616438,52.37991,4.86757,15,1,1,0,0,0,0,37,235,110,216,1,1,1,a few days or more,Westerpark,Entire rental unit,Entire home/apt,3.0,3.0,20.0,20.0
14847200,1,5.968707559985366,2,1.0,1.0,1.0,3,30,1.0,0.64,1.0,1.0,1.0,0,9.035616438356165,52.36278,4.89641,37,1,1,0,0,1,0,50,397,225,200,1,1,1,within a day,Centrum-Oost,Houseboat,Entire home/apt,2.9945205479452053,3.0,30.0,30.0
14853175,1,3.9889840465642745,2,1.0,1.0,2.0,2,28,0.79,1.0,1.0,1.0,1.0,0,9.032876712328767,52.40987,4.92275,18,1,0,1,0,1,0,32,385,47,328,1,1,1,within an hour,Noord-West,Private room in rental unit,Private room,2.0,2.0,28.0,28.0
14869289,1,5.351858133476067,2,1.0,1.0,1.0,3,7,1.0,0.67,0.0,1.0,1.0,0,11.284931506849315,52.35987,4.84998,48,1,1,1,0,1,0,40,504,1000,448,1,1,1,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,7.0,7.0
14879214,1,5.5254529391317835,2,1.5,1.0,1.0,3,14,1.0,0.46,0.0,1.0,1.0,0,11.29041095890411,52.35596,4.8886,27,1,1,1,0,1,0,36,480,1000,0,1,1,0,unknown,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.9917808219178084,3.0,14.0,14.0
14884099,1,6.519147287940395,6,2.0,3.0,2.0,2,1125,1.0,0.63,0.0,1.0,1.0,0,12.854794520547944,52.34256,4.9087,70,1,1,1,0,1,1,44,507,363,15,1,1,1,within a few hours,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.0,2.0,1125.0,1125.0
14929937,1,4.736198448394496,2,1.5,1.0,1.0,2,30,1.0,1.0,1.0,1.0,1.0,0,9.01917808219178,52.374493,4.948655,30,1,0,0,0,0,0,48,487,745,430,1,1,1,within an hour,Oostelijk Havengebied - Indische Buurt,Private room in guest suite,Private room,2.0,2.0,30.0,30.0
15013026,1,4.941642422609304,2,1.0,1.0,2.0,3,1125,1.0,1.0,1.0,1.0,1.0,0,9.002739726027396,52.3891,4.8905,32,1,0,0,0,1,0,42,400,889,160,1,1,1,within an hour,Westerpark,Entire rental unit,Entire home/apt,2.978082191780822,3.0,1125.0,1125.0
15013684,0,5.564520407322694,2,1.0,1.0,2.0,28,345,0.9,0.3,0.0,1.0,1.0,0,12.835616438356164,52.37799,4.88489,14,1,1,1,0,0,0,21,347,1000,0,1,1,0,within a few hours,Centrum-West,Entire rental unit,Entire home/apt,28.0,28.0,345.0,345.0
15024573,1,5.3230099791384085,2,1.5,2.0,1.0,8,30,1.0,0.5,0.0,1.0,1.0,0,13.046575342465754,52.35729,4.84396,36,1,1,1,0,1,1,32,497,435,21,1,1,1,within a few hours,Slotervaart,Entire condo,Entire home/apt,7.934246575342466,8.0,30.0,30.0
15038140,1,6.396929655216146,4,1.0,2.0,3.0,3,1125,1.0,0.26,0.0,1.0,1.0,0,13.202739726027398,52.37994,4.88759,53,1,1,1,0,1,0,42,508,695,445,1,1,1,within a day,Centrum-West,Houseboat,Entire home/apt,2.9945205479452053,3.0,1125.0,1125.0
15038670,1,4.61512051684126,2,1.0,1.0,1.0,3,1125,1.0,1.0,1.0,1.0,1.0,1,11.824657534246576,52.36446,4.93719,31,1,1,1,0,1,1,36,424,0,0,1,0,0,within an hour,Oostelijk Havengebied - Indische Buurt,Private room in rental unit,Private room,3.0,3.0,1125.0,1125.0
15046252,1,4.90527477843843,2,1.5,1.0,1.0,3,45,1.0,1.0,0.0,1.0,1.0,0,9.542465753424658,52.36537,4.82862,48,1,0,0,0,1,1,44,542,184,147,1,1,1,within an hour,Slotervaart,Entire condo,Entire home/apt,3.5972602739726027,3.0,45.0,45.0
15069603,0,4.356708826689592,2,1.0,1.0,1.0,2,1125,1.0,1.0,0.0,1.0,1.0,0,12.98904109589041,52.36839,4.85363,30,1,1,1,1,1,0,46,144,563,271,1,1,1,within a few hours,De Baarsjes - Oud-West,Entire condo,Entire home/apt,3.0,3.0,1125.0,1125.0
15089574,0,5.293304824724492,2,1.0,1.0,1.0,3,60,0.9,0.3,0.0,1.0,1.0,0,13.164383561643836,52.35956,4.85812,11,1,1,1,0,1,1,27,547,0,129,1,0,1,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,60.0,60.0
15093623,1,5.25227342804663,2,1.0,1.0,1.0,4,1125,1.0,0.96,1.0,1.0,1.0,0,12.621917808219179,52.3729,4.89869,42,1,0,1,0,1,0,25,482,436,244,1,1,1,within a few hours,Centrum-West,Private room in loft,Private room,4.126027397260274,4.0,1125.0,1125.0
15110564,1,4.574710978503383,2,1.0,1.0,1.0,3,30,1.0,0.75,0.0,1.0,1.0,0,10.164383561643836,52.34245,4.90099,24,1,1,1,0,0,1,33,240,323,123,1,1,1,within an hour,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,30.0,30.0
15110844,1,4.795790545596741,2,1.5,1.0,2.0,2,7,1.0,0.96,1.0,1.0,1.0,0,10.923287671232877,52.38535,4.91641,17,1,0,1,0,0,0,50,501,198,43,1,1,1,within an hour,Oud-Noord,Private room in condo,Private room,2.0,2.0,1125.0,1125.0
15121800,1,5.220355825078324,2,1.0,0.0,1.0,1,1125,0.8,1.0,1.0,1.0,1.0,1,8.983561643835616,52.366982,4.875874,10,1,0,0,0,0,1,47,514,810,0,1,1,0,within an hour,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,1125.0,1125.0
15152694,1,5.6131281063880705,4,1.0,3.0,5.0,1,1125,1.0,1.0,0.0,1.0,1.0,0,8.978082191780821,52.38265,4.89196,61,1,1,1,1,1,0,46,500,141,273,1,1,1,within an hour,Centrum-West,Houseboat,Entire home/apt,1.0,1.0,1125.0,1125.0
15167502,1,5.942799375126701,4,1.5,2.0,2.0,3,15,1.0,1.0,1.0,1.0,1.0,0,11.169863013698631,52.36472,4.87417,53,1,1,1,0,1,1,46,471,0,193,1,0,1,within an hour,De Baarsjes - Oud-West,Entire townhouse,Entire home/apt,3.0,3.0,15.0,15.0
15213109,1,5.480638923341991,2,1.5,1.0,1.0,2,1125,0.92,0.3,0.0,1.0,1.0,0,13.271232876712329,52.38724,4.88051,39,1,1,1,0,1,1,46,234,531,192,1,1,1,within a few hours,Westerpark,Entire rental unit,Entire home/apt,2.0,2.0,1125.0,1125.0
15251558,0,7.074963197966044,4,1.5,2.0,2.0,4,30,1.0,0.0,0.0,1.0,1.0,0,9.312328767123288,52.37052,4.8841,46,1,1,1,1,1,1,44,461,0,368,1,0,1,within a day,Centrum-West,Entire rental unit,Entire home/apt,4.0,4.0,30.0,30.0
15258535,1,4.836281906951478,2,1.0,1.0,1.0,1,365,1.0,0.8,0.0,1.0,1.0,1,1.1013698630136985,52.35068,4.89284,40,1,0,0,0,1,0,43,363,1000,0,1,1,0,unknown,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,1.0054794520547945,1.0,1125.0,1125.0
15260123,1,5.442417710521793,4,0.5,1.0,2.0,3,1001,1.0,0.98,1.0,1.0,1.0,0,8.95890410958904,52.33261,4.90195,45,1,0,0,0,1,1,50,494,1000,945,1,1,1,within an hour,Watergraafsmeer,Private room in rental unit,Private room,2.9945205479452053,3.0,1125.0,1125.0
15262729,1,5.808142489980444,3,1.0,1.0,2.0,3,1125,1.0,1.0,1.0,1.0,1.0,1,8.95890410958904,52.37367,4.90027,57,1,0,0,0,1,1,48,500,1000,68,1,1,1,within an hour,Centrum-West,Other,Entire home/apt,2.9753424657534246,3.0,1125.0,1125.0
15276959,1,5.056245805348308,2,1.0,1.0,1.0,4,1125,1.0,0.96,1.0,1.0,1.0,0,12.621917808219179,52.37328,4.9026,39,1,0,0,0,1,1,33,466,427,244,1,1,1,within a few hours,Centrum-Oost,Private room in rental unit,Private room,4.0,4.0,1125.0,1125.0
15280362,0,4.948759890378168,2,1.0,1.0,0.0,5,365,0.0,0.0,0.0,1.0,1.0,0,9.517808219178082,52.36537028111379,4.852313923014277,43,1,1,1,0,1,1,45,510,0,0,1,0,0,a few days or more,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,5.0,5.0,365.0,365.0
15286319,0,4.330733340286331,2,1.5,1.0,1.0,1,1125,1.0,0.0,0.0,1.0,1.0,0,9.265753424657534,52.35412,4.89504,24,1,0,0,0,1,0,50,290,151,0,1,1,0,within a few hours,De Pijp - Rivierenbuurt,Private room in guest suite,Private room,1.0,1.0,1125.0,1125.0
15304003,0,7.201916317531627,4,2.0,3.0,3.0,3,30,1.0,1.0,0.0,1.0,1.0,1,13.561643835616438,52.37145,4.90164,60,1,1,1,0,1,0,50,496,193,155,1,1,1,within an hour,Centrum-Oost,Houseboat,Entire home/apt,4.002739726027397,3.0,1125.0,1125.0
15371462,1,4.442651256490317,2,1.5,1.0,1.0,2,1125,1.0,1.0,0.0,1.0,0.0,0,8.961643835616439,52.4013,4.90201,16,1,0,0,0,1,0,47,496,153,398,1,1,1,within a few hours,Oud-Noord,Private room in boat,Private room,2.0,2.0,1125.0,1125.0
15497619,1,4.59511985013459,1,1.5,1.0,1.0,2,4,1.0,0.94,1.0,1.0,1.0,0,13.197260273972603,52.37451221604475,4.8344098910581605,38,1,1,1,1,1,1,28,113,17,47,1,1,1,within an hour,Geuzenveld - Slotermeer,Private room in rental unit,Private room,1.3232876712328767,1.0,4.0,4.0
15504280,1,5.594711379601839,2,1.5,1.0,1.0,3,1125,1.0,0.67,1.0,1.0,1.0,0,8.915068493150685,52.35083,4.92117,57,1,1,1,0,1,1,18,429,296,26,1,1,1,within a few hours,Watergraafsmeer,Entire rental unit,Entire home/apt,3.2356164383561645,3.0,1125.0,1125.0
15527704,1,4.836281906951478,2,1.0,1.0,1.0,2,6,1.0,1.0,1.0,1.0,1.0,0,8.90958904109589,52.39112,4.88785,46,1,1,0,0,1,0,50,375,447,175,1,1,1,within an hour,Westerpark,Private room in houseboat,Private room,2.0,2.0,1125.0,1125.0
15563457,1,5.153291594497779,2,1.5,1.0,1.0,4,60,0.5,0.53,0.0,1.0,1.0,0,13.016438356164384,52.37216,4.86022,8,1,1,1,0,0,0,42,368,0,0,1,0,0,a few days or more,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.9753424657534246,4.0,60.0,60.0
15651912,1,5.655991810819852,2,1.0,1.0,1.0,3,1125,1.0,0.8,0.0,1.0,1.0,0,9.715068493150685,52.38091,4.88837,22,1,0,0,1,1,0,37,442,864,390,1,1,1,unknown,Centrum-West,Houseboat,Entire home/apt,2.9616438356164383,3.0,1125.0,1125.0
15652115,1,5.707110264748875,2,1.0,1.0,1.0,3,14,1.0,0.8,0.0,1.0,1.0,0,9.715068493150685,52.37928,4.89041,29,1,0,0,1,1,0,28,463,864,390,1,1,1,unknown,Centrum-West,Houseboat,Entire home/apt,2.9424657534246577,3.0,1125.0,1125.0
15653533,1,5.3230099791384085,2,1.0,1.0,2.0,2,10,1.0,0.97,1.0,1.0,1.0,0,8.887671232876713,52.38246,4.88923,34,1,0,0,1,0,0,43,310,841,391,1,1,1,within an hour,Centrum-West,Entire condo,Entire home/apt,2.041095890410959,2.0,1125.0,1125.0
15658599,1,5.501258210544727,2,1.0,2.0,2.0,3,10,1.0,0.77,1.0,1.0,1.0,0,12.4,52.37333,4.86027,27,1,1,1,0,1,1,49,509,466,21,1,1,1,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.96986301369863,3.0,10.0,10.0
15713472,0,5.4680601411351315,2,1.5,1.0,1.0,30,1125,1.0,0.24,0.0,1.0,1.0,0,8.87945205479452,52.34966,4.84726,15,1,1,1,0,0,0,43,483,795,432,1,1,1,within an hour,Zuid,Entire rental unit,Entire home/apt,29.145205479452056,30.0,1125.0,1125.0
15762373,1,5.955837369464831,4,1.5,2.0,2.0,90,729,1.0,1.0,0.0,1.0,1.0,0,12.202739726027398,52.35715,4.8603,37,1,1,1,0,1,1,45,497,216,444,1,1,1,within an hour,Zuid,Entire rental unit,Entire home/apt,90.0,90.0,729.0,729.0
15763486,1,4.804021044733257,2,1.0,1.0,2.0,1,1125,1.0,0.79,1.0,1.0,1.0,0,10.153424657534247,52.36045,4.98039,41,1,1,0,0,1,1,10,204,73,0,1,1,0,within a day,IJburg - Zeeburgereiland,Private room in condo,Private room,1.1287671232876713,1.0,1125.0,1125.0
15771785,1,6.289715570908998,12,1.5,1.0,12.0,3,1125,1.0,0.99,1.0,1.0,1.0,0,8.868493150684932,52.39591,4.9098,70,1,1,1,1,1,1,50,600,1000,369,1,1,1,within an hour,Oud-Noord,Entire guesthouse,Entire home/apt,3.0,3.0,1125.0,1125.0
15780515,1,5.298317366548036,2,1.0,1.0,1.0,2,27,1.0,0.99,1.0,1.0,1.0,0,8.865753424657534,52.35896,4.8701,31,1,1,0,0,1,0,35,336,500,52,1,1,1,within an hour,Zuid,Entire rental unit,Entire home/apt,2.5835616438356164,3.0,1125.0,1125.0
15794631,1,4.990432586778736,2,1.0,1.0,1.0,2,1125,0.9,0.87,1.0,1.0,1.0,0,11.753424657534246,52.38252,4.877,55,1,1,1,0,1,1,24,522,757,180,1,1,1,within a day,Westerpark,Entire rental unit,Entire home/apt,1.9972602739726026,2.0,1125.0,1125.0
15861762,0,5.147494476813453,2,1.0,1.0,1.0,4,14,1.0,0.5,0.0,1.0,1.0,0,14.92054794520548,52.36459,4.93512,21,1,1,1,0,0,0,46,372,0,273,1,0,1,within a day,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,4.0,4.0,14.0,14.0
15880053,1,4.2626798770413155,1,1.0,1.0,1.0,2,600,1.0,0.96,1.0,1.0,1.0,0,9.186301369863013,52.41717,4.89798,21,1,0,0,0,1,0,16,297,186,0,1,1,0,within a few hours,Noord-West,Private room in home,Private room,2.0,2.0,600.0,600.0
15880207,0,5.170483995038151,4,1.5,2.0,2.0,3,30,1.0,1.0,0.0,1.0,1.0,0,8.868493150684932,52.35126,4.85367,23,1,0,1,0,1,0,43,285,157,0,1,1,0,unknown,Zuid,Entire condo,Entire home/apt,2.9945205479452053,3.0,30.0,30.0
15911681,1,5.3612921657094255,2,1.0,1.0,1.0,5,5,1.0,0.89,0.0,1.0,1.0,0,12.046575342465754,52.37186,4.90793,20,1,1,1,0,0,0,48,172,637,678,1,1,1,within a few hours,Centrum-Oost,Entire rental unit,Entire home/apt,4.945205479452055,5.0,5.0,5.0
15921637,0,5.780743515792329,4,1.0,1.0,2.0,3,1125,1.0,1.0,0.0,1.0,1.0,0,8.838356164383562,52.3628,4.90854,54,1,1,1,0,1,1,50,500,1000,286,1,1,1,unknown,Centrum-Oost,Houseboat,Entire home/apt,3.0,3.0,1125.0,1125.0
15922131,1,5.075173815233827,2,1.5,1.0,1.0,2,1125,0.9,0.59,0.0,1.0,1.0,0,12.726027397260275,52.36277,4.88854,25,1,1,0,0,1,0,43,465,195,78,1,1,1,within a day,Centrum-Oost,Private room in townhouse,Private room,1.9972602739726026,2.0,1125.0,1125.0
15927947,1,5.602118820879701,2,1.5,2.0,2.0,3,3,1.0,0.93,0.0,1.0,1.0,0,9.101369863013698,52.37534,4.88118,23,1,1,1,0,0,0,49,462,158,0,1,1,0,within a few hours,Centrum-West,Entire condo,Entire home/apt,3.0,3.0,3.0,3.0
15946060,1,4.948759890378168,2,1.0,1.0,1.0,4,30,1.0,0.93,1.0,1.0,1.0,0,15.479452054794521,52.36745,4.87642,28,1,1,1,1,0,1,49,230,454,410,1,1,1,within a few hours,De Baarsjes - Oud-West,Private room in condo,Private room,3.9808219178082194,4.0,30.0,30.0
15963303,1,5.375278407684165,3,1.0,1.0,1.0,3,30,1.0,1.0,0.0,1.0,1.0,0,8.830136986301369,52.38234,4.88296,41,1,1,1,0,1,1,49,0,1000,0,0,1,0,within an hour,Centrum-West,Boat,Entire home/apt,3.0,3.0,30.0,30.0
15984970,1,5.568344503761097,4,1.0,1.0,2.0,2,1125,1.0,0.82,0.0,1.0,1.0,0,10.865753424657534,52.36814,4.86646,18,1,1,1,0,0,1,50,499,965,0,1,1,0,within a few hours,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0246575342465754,2.0,1125.0,1125.0
16050056,1,4.477336814478207,2,1.5,1.0,1.0,2,1125,1.0,1.0,1.0,1.0,1.0,1,11.323287671232876,52.41079,4.89465,38,1,1,0,0,1,1,46,474,0,648,1,0,1,within an hour,Noord-West,Private room in townhouse,Private room,2.0,2.0,1125.0,1125.0
16084127,1,5.910796644040527,4,1.0,2.0,4.0,2,1125,1.0,0.99,1.0,1.0,1.0,0,10.553424657534247,52.36227035522461,4.876715183258057,41,1,0,0,0,1,1,45,441,861,353,1,1,1,within an hour,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.989041095890411,2.0,1125.0,1125.0
16127802,1,6.016157159698354,3,2.5,3.0,5.0,2,28,0.6,0.28,0.0,1.0,1.0,0,12.53972602739726,52.3686,4.87465,27,1,1,1,0,1,1,48,249,914,0,1,1,0,within a day,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.8547945205479452,2.0,28.0,28.0
16153298,1,6.447305862541213,6,2.0,3.0,3.0,3,200,1.0,0.63,1.0,1.0,1.0,0,12.627397260273973,52.37972,4.88069,39,1,1,1,0,0,1,48,466,40,286,1,1,1,within a few hours,Centrum-West,Entire loft,Entire home/apt,2.1397260273972605,2.0,200.0,200.0
16154366,0,6.077642243349034,4,1.5,2.0,2.0,2,28,1.0,0.0,0.0,1.0,1.0,0,8.791780821917808,52.34156,4.90765,28,1,1,1,0,1,0,49,419,190,67,1,1,1,within a few hours,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,28.0,28.0
16167229,1,6.68586094706836,2,1.0,1.0,1.0,2,730,0.8,0.48,0.0,1.0,1.0,0,12.142465753424657,52.36446,4.87659,51,1,1,1,1,1,0,49,438,597,0,1,1,0,within a day,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4.065753424657534,2.0,730.0,730.0
16167843,1,5.8805329864007,4,1.5,3.0,4.0,2,30,1.0,1.0,0.0,1.0,1.0,0,9.906849315068493,52.34965,4.79548,82,1,1,1,0,1,1,50,353,0,168,1,0,1,within an hour,Osdorp,Entire condo,Entire home/apt,2.0,2.0,30.0,30.0
16197958,1,5.030437921392435,3,1.5,1.0,2.0,4,10,1.0,0.9,1.0,1.0,1.0,0,14.586301369863014,52.36455,4.87381,48,1,1,1,1,1,1,38,499,106,436,1,1,1,within an hour,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.9753424657534246,4.0,9.934246575342465,10.0
16211736,1,5.820082930352362,4,1.0,2.0,3.0,5,1125,1.0,0.85,1.0,1.0,1.0,0,10.687671232876712,52.37546,4.87656,65,1,1,1,0,1,1,50,427,1000,80,1,1,1,within an hour,Westerpark,Entire condo,Entire home/apt,4.989041095890411,5.0,1125.0,1125.0
16223096,1,4.709530201312334,4,1.0,1.0,2.0,1,13,1.0,1.0,1.0,1.0,1.0,0,8.778082191780822,52.37587,4.83867,29,1,0,1,0,1,0,45,309,256,129,1,1,1,within an hour,Bos en Lommer,Private room in rental unit,Private room,1.284931506849315,1.0,13.0,13.0
16233999,0,5.198497031265826,2,1.0,1.0,1.0,3,1125,1.0,0.8,0.0,1.0,1.0,0,10.005479452054795,52.37077,4.86417,7,1,1,1,0,0,0,39,481,0,0,1,0,0,unknown,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3.0,3.0,1125.0,1125.0
16249620,1,4.795790545596741,2,1.0,1.0,1.0,1,1125,0.94,0.84,0.0,1.0,1.0,0,11.304109589041095,52.36968,4.8917,31,1,1,0,0,1,0,50,457,0,180,1,0,1,within a few hours,Centrum-West,Private room in rental unit,Private room,1.0,1.0,1125.0,1125.0
16270813,1,5.594711379601839,4,1.0,1.0,1.0,4,1125,1.0,0.75,0.0,1.0,1.0,0,9.506849315068493,52.35378,4.88702,29,1,1,1,0,0,1,47,446,0,0,1,0,0,within a day,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4.0,4.0,1125.0,1125.0
16317272,1,5.831882477283517,2,1.5,1.0,1.0,3,12,1.0,1.0,0.0,1.0,1.0,0,9.90958904109589,52.3647,4.92516,47,1,1,1,0,1,1,43,509,259,108,1,1,1,unknown,Oud-Oost,Entire condo,Entire home/apt,3.0136986301369864,3.0,1125.0,1125.0
16328805,0,5.081404364984463,3,1.0,2.0,2.0,4,1125,0.8,1.0,0.0,1.0,1.0,0,8.756164383561643,52.36379,4.94369,27,1,1,1,0,0,1,44,235,0,0,1,0,0,within a day,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,5.6876712328767125,4.0,1125.0,1125.0
16341879,1,4.465908118654584,2,1.0,0.0,1.0,2,1125,1.0,0.99,0.0,1.0,1.0,1,10.0,52.36883,4.89309,3,0,0,0,0,0,0,14,510,0,117,1,0,1,within an hour,Centrum-West,Private room in rental unit,Private room,2.0,2.0,1125.0,1125.0
16342515,1,4.454347296253507,2,1.0,0.0,1.0,2,1125,1.0,0.99,0.0,1.0,1.0,1,10.0,52.36831,4.89463,3,0,0,0,0,0,0,14,510,0,117,1,0,1,within an hour,Centrum-West,Private room in rental unit,Private room,2.0,2.0,1125.0,1125.0
16342596,0,4.653960350157523,2,1.0,1.0,1.0,4,15,1.0,0.76,0.0,1.0,1.0,0,13.441095890410958,52.40069,4.91475,41,1,1,1,0,0,1,25,456,321,134,1,1,1,unknown,Oud-Noord,Entire condo,Entire home/apt,4.0,4.0,15.0,15.0
16343842,0,5.099866427824199,2,1.5,1.0,1.0,3,1125,1.0,0.57,0.0,1.0,1.0,0,12.112328767123287,52.3431,4.90923,46,1,1,1,0,1,1,49,350,467,447,1,1,1,within an hour,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2.9643835616438357,3.0,1125.0,1125.0
16350016,1,5.298317366548036,2,1.0,1.0,1.0,2,27,1.0,0.99,1.0,1.0,1.0,0,8.865753424657534,52.35963,4.86931,29,1,0,0,0,1,0,34,320,500,52,1,1,1,within an hour,Zuid,Entire rental unit,Entire home/apt,2.591780821917808,3.0,1125.0,1125.0
16354116,0,5.860786223465865,2,1.0,1.0,2.0,3,30,1.0,0.8,0.0,1.0,1.0,0,12.038356164383561,52.3544,4.93431,26,1,1,1,0,1,0,44,468,535,66,1,1,1,unknown,Watergraafsmeer,Entire condo,Entire home/apt,3.0,3.0,30.0,30.0
16391366,1,5.662960480135946,3,1.0,1.0,4.0,5,28,1.0,1.0,0.0,1.0,1.0,0,8.745205479452055,52.38351,4.88487,51,1,1,1,0,1,1,50,518,0,0,1,0,0,within a day,Centrum-West,Entire rental unit,Entire home/apt,5.0,5.0,28.0,28.0
16401179,0,5.459585514144159,2,1.0,1.0,1.0,1,1125,1.0,1.0,0.0,1.0,1.0,1,8.742465753424657,52.3791993,4.890849999999999,13,1,0,0,0,0,1,50,493,710,79,1,1,1,within an hour,Centrum-West,Private room in bed and breakfast,Private room,2.0,2.0,1125.0,1125.0
16401807,1,5.293304824724492,2,1.0,1.0,1.0,1,1125,1.0,1.0,0.0,1.0,1.0,1,8.742465753424657,52.37919998168945,4.890850067138672,14,1,0,0,0,0,1,47,475,699,79,1,1,1,within an hour,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,1125.0,1125.0
16414754,0,6.075346031088684,4,1.0,3.0,6.0,4,21,1.0,1.0,0.0,1.0,1.0,0,11.087671232876712,52.35602,4.88421,73,1,1,1,1,1,1,50,497,998,565,1,1,1,within a day,Zuid,Entire townhouse,Entire home/apt,4.715068493150685,5.0,21.0,21.0
16459632,1,5.062595033026967,4,1.0,1.0,2.0,3,7,1.0,0.13,1.0,1.0,1.0,0,12.235616438356164,52.31562,4.95312,35,1,0,1,0,0,1,48,563,177,757,1,1,1,within a few hours,Bijlmer-Centrum,Entire rental unit,Entire home/apt,2.9945205479452053,3.0,7.0,7.0
16526897,1,5.627621113690637,4,1.0,1.0,2.0,2,28,1.0,1.0,0.0,1.0,1.0,0,13.158904109589042,52.37431,4.94475,61,1,0,0,0,1,1,50,523,185,403,1,1,1,within an hour,Oostelijk Havengebied - Indische Buurt,Private room in houseboat,Private room,1.9972602739726026,2.0,28.0,28.0
16553990,1,5.159055299214529,2,1.0,1.0,1.0,1,1125,1.0,1.0,1.0,1.0,1.0,1,8.706849315068494,52.35182,4.89662,10,1,0,0,0,0,0,47,487,1000,0,1,1,0,within an hour,De Pijp - Rivierenbuurt,Private room in bed and breakfast,Private room,1.9945205479452055,2.0,1125.0,1125.0
